full_text,sentiment
@alvaros27179033 @sakaidiaz @nervencid @SaulArgumedo Metro de Medellín costo 4 veces su valor para lavar dinero de la droga y lavado de corrupción.,0
@Citytv Van a terminar haciendo primero el metro subterráneo de la 80 en Medellín. 🤦🤦🤦,0
" @petrogustavo Oigan, si en 10 años un bogotano por fin va a montar en Metro, porque mejor no vienen a Medellin y matan la goma?",0
" @sakaidiaz @nervencid @Aemon3428 @SaulArgumedo Urge el metro de ahí la ansiedad y miedo; en Medellín se iniciaron estudios en el 77, obras en el 83 e inauguración en el 95, con suspención de obras en el 89: 18 años! y 25 años de servicío. Bogotá, puede, Bogotá debe elegir ejecutores continuadores de obra.",0
" @CaracolRadio @ClaudiaLopez En unos meses veremos q están contratando es la realización de los estudios, mientras, en 4 años, Medellín va a tener otra línea d Metro. Pero como el peor alcalde iba a ser @HOLLMANMORRIS. Ustedes, tibios, q votaron por @ClaudiaLopez son los culpables d cagarse la ciudad",0
" @WinchesterMusk 14 y van a ser más, acuérdense del metro de Medellín.",0
" @Aemon3428 @_DiegoPinzon Profetizar catastrófes es perder el tiempo, detractores del metro en Medellín, habían en su momento y ahí está desarrollado. Elegir administradores y ejecutores es el deber en Bogotá, se puede.",0
La foto del Metro de Medellín que se hizo viral en plena jornada de pico y placa extendido,0
" Antes era un chiste, pero se esfuerzan demasiado en Bogotá en hacerlo realidad: cuando allá tengan Metro en Medellín estaremos en la era de:",0
@Citytv Primero va a tener lista Medellín la tercera línea de metro. Guarden este tuit.,0
" @culero_ Cuando medellín tenga cielos abiertos para la movilización de los autos voladores, Bogotá estaría inaugurando su primera línea de metro, espero que los hijos de mi hija si es que los decide tener, pues estos puedan conocer ese metro... Jajajajajja",0
" 🤣🤣😂🤣 los carros en Medellín volarán o rodarán por autopistas de segundo piso y en Bogotá estarán apenas terminando de debatir si subterráneo o elevado. Coman mondá, arranquenlo de una vez, da vergüenza que la capital del país, con 8 millones de habitantes y no tenga Metro aún",0
" @petrogustavo Que no pendejo. Lo harán elevado porque ya está financiado, aprobado y adjudicado. Dejen de joder y hagamonos a la idea de un metro elevado como en Medellin, Nueva York, Atlanta y tantas otras ciudades",0
" @Paisa_jcpc @HOLLMANMORRIS Bogotá es la capital, así que por la cantidad de población que se beneficia, aquí cualquier proyecto de este tipo, toma mayor relevancia que en otras partes del país. Igual el metro de Medellín ha sido un gran proyecto desde su inicio. Lo preocupante es la corrupción 🤨",0
Ya se dieron cuenta que el metro elevado es más demorado para construir = se puede robar más. caso de estudio metro de Medellin. El metro subterraneo era más eficiente más capacidad y su construcción menor. Caso de estudio metro de quito Arranco en el 2016 finaliza 2020.,0
" @petrogustavo ¿O sea que el Metro de Medellín no sirve ni es ""poderoso"" porque es elevado?",0
" @Citytv Cuando Bogotá tenga metro, en Medellín tendremos los tubos de futurama pues. Y la capital de Colombia, a medias porque no dan más esos mandatarios.",0
@eg0max @CarlosCarrilloA ¿El metro de Medellín es mentira que tuvo sobre costos y que por eso mismo estuvo la obra paralizada por unos años? ¿Sabe usted lo que le costara a la ciudad la parálisis de la Caracas a diario en especial a los comerciantes y habitantes del sector y que no decir de los usuarios?,0
" Que el joven no tuvo como desvirtuar. Berraco el que sobreviva después de un ladrillo lanzado desde un 8vo piso. A mi me dañaron el metro de Medellín, yo pagué por el y monto en el y me duele. Pero también me duele perder a toda esa juventud exacerbada.",0
@OmarFlorezIsaza @sttmed @CadenaGaitan Todos los días en todas las calles y avenidas de Medellín. Pasen por la Estación del Metro de San Javier. Una vía sin Dios ni ley,0
" @petrogustavo Le parece el metro de medellin de mentira, nada poderoso y muy feo. Madure señor",0
@JoseAlirioRojas @Citytv Todo es culpa de Peñalosa la culpable es Claudia López el metro de medellín duro 10años pero por qué estuvo suspendido por 4 años... se está lavando las manos Claudia por qué quiere esperar a que ellos logré contratar otras líneas lo cual no lo va ser por eso le está dando larga,0
@petrogustavo Porque de ese metro deben hacer como el de medellín. Sacarle mucho jugo en sobrecostos.,0
" Tal como vamos con @ClaudiaLopez, un bogotano se podrá subir a un metro dentro de 8 años, pero cuando le de por ir a Medellín.",0
Marica Medellin tiene 3’700.000 habitantes contra 7’800.000 de bogotá más los que llegan todos los días que no hemos contado Y NO TENEMOS UN PUTO METRO vayan a compararse con otro pueblo no jodan,0
@FiscaliaCol es importante revisar y desenmascarar la alianza entre delincuentes y plazas de vicio con algunos funcionarios y empleados públicos de la alcaldia la inspección de policía de bello. la alcaldia de medellin antioquia y de metro salud asiéndole inteligencia al estado,0
El grupo supuestamente fundado por la familia del expresidente Uribe era uno de los grupos paramilitares más poderosos de las AUC; al punto de que el Metro Bloque controlaba vastas partes de Antioquia y Medellín,0
" @MoritePiroba Qué comentario tan horrible, como si en Medellín no tuviésemos gente inculta, como si a nadie le hubieran robado en el metro, como si a ninguna mujer la hubieran acosado en el metro, esconda su xenofobia porque se le salió mucho.",0
" @metrodemedellin @Davidvalenciaz Desmiento lo que dice el metro de Medellín, yo no uso el metro y hoy tuve que hacerlo, tenía que estar en belen a la 8:00am y tomé el metro en la estación niquia a la 7:00am, el metro paraba cada 5 minutos entre las estaciones, de niquia a industriales tarde 1 hora",0
" @sortegarango Cierre financiero... qué bonita expresión! Si fuese por los urbanistas modernos Medellín no tendría metro porque ""no les cierra""",0
" @EnriquePenalosa Sigue defendiendo ese sistema de 💩? Hace poco estuve en medellin y monte en el metro. Transmilenios es una 💩 comparada con el metro. Sin semáforos, eléctrico, sin coger huecos y sin trancones. Y este tarado sigue con el mismo cuento que solo se comen los que son más tardos q el",0
@JaimeCuartas @Telemedellin Es bueno decirlo pero es triste ver como en Medellin clasifican a los jóvenes por edad y cada día hay mas viejos que jóvenes porque a partir de los 28 años ya no eres joven según las oportunidades que quieren brindar ..#convenientes,0
" @mafezinha86 @MarkoFCorredor Es muy preocupante el tema. Y ahí lo tienen, al que se vendió como la renovación, al “independiente”, al de los “jóvenes” que querían algo nuevo. Ahí lo tienen, acabando con la institucionalidad que por años se construyó en Medellín.",0
@FicoGutierrez Hablo el caballero de la noche. Amor a dar bala a jóvenes en barrios de Medellín en ves de llevarles universidades y educación. Sigan creyendo en estos Virus.,0
" #AlAire // Estamos en un mundo totalmente desigual, las oportunidades llegan a pocas personas. La juventud es la población más vulnerable que tenemos, hoy el 33% de los jóvenes con capacidad de trabajar en Medellín están sin empleo.",0
" @reinaldotobon1 @elgeneral1350 @sebas10lopez1 @DIM_Oficial @MLS @alrojovivodim El problema radica en que una empresa o empresario serio no estara interesado en comprar un equipo en Colombia con lo que esta pasando en federacion y dimayor. No se sabe para donde van, asi quien va a invertir??. el problema es para largo en el medellin. a punta jovenes toco",0
" @betoventt @JEP_Colombia @AlcaldiadeMed @UIA_JEP @elcolombiano @EEColombia2020 @NoticiasRCN @CaracolRadio @NoticiasCaracol @NoticiasUno Operación ORIÓN. Comuna 13 Medellín. Cientos de jóvenes torturados , asesinados y desaparecidos por el Estado en complicidad con el paramilitarismo. Presidente @AlvaroUribeVel #ElMatarife Ministra de defensa @mluciaramirez #ElFantasma Ignorante h.p. Para ilustrar a Carlos",0
" En Medellín buscan 8 mil estudiantes que no volvieron a clases. Además de la falta de internet o computador, hay niños y jóvenes desmotivados. La nota de hoy: a través de @eltiempo",0
Las Caravanas las Hacen Testaferros Despojadores de Tierras Los del Cartel de Medellin Terratenientes y Empresarios beneficiarios de AIS y Otras Concesiones Que le Dio El Asesino de Campesinos y Jovenes,0
" Así permanecía nuestra vía Uraba - Medellin en el cañón de la llorona. ¿Recuerdan el edificio del almacén el pescador? Donde sus senadores terroristas mataron jóvenes, ancianos y destrucción a toda esa cuadra. No es falta de tolerancia, es falta de Memoria",0
💋🎶💋🎶☕️🎶☕️🎶🤗🤗🤗 #BuenosDías_FelizMartes Da Envidia:... De La Buena Dá Ver La Cultura y El Desarrollo De Medellín Comparado Con Bogotá:.... @Bogota Estuvo De Malas :.. Cayó En Manos Del @PoloDemocratico Por 12 Años,0
" Odio el toreo, en verdad es aberrante y nada culto, pero celebrar la muerte de un ser humano esta mal, ojalá den por terminada esta barbarie que ni es cultura ni deporte, ojalá Bogotá siga el ejemplo de Medellín.",0
" @Caidadelatorre Soy antioqueño, y me gusta Medellín; sin embargo no desconozco que la construcción del discurso de la cultura ""paisa"" contiene una serie de principios que justifican al machismo,la religión, al vivo (ladrón) y a tolerar a políticos como Uribe solo porque es de esta tierra.",0
Un amigo me cuenta que estaba abrazado con otro hombre en el Palacio de la Cultura M/llin. Un celador se les arrima y les dice que ahí no pueden estar porque hay niños. Normalicemos la homosexualidad. Hasta cuándo van a censurar el amor? @vivanlasflores #MEDELLÍN,0
" @CAT2511 Yo soy un Antioqueño secuestrado por los tales “Paísas “.... la cultura de ellos es lo traqueto y prepago , desde cuando la mayoría de mujeres en Medellín empezaron a vestir como prepagos y los hombres no conocen otro vocabulario diferente al de Ñero traqueto??? 👇",0
@metrodemedellin @SirCarlosIV En Medellín la cultura que se respeta es la de la muerte,0
" @sebasjimenez @humopoderosoDIM @DIM_Oficial @Germancanoofi @InfoDIM @ComunidadDIM @MundoDIM @HumorDIM @AMOALDIM @PinoCalad @oscartobonc @Cultura_DIM Quién no va a estar estresado viniendo 4 veces a Medellín desde abril a negociar y el dueño mostrando cero interés? Ese viejito de dueño que tenemos no lo va llamar, yo tenía la esperanza pero raulito no lo quiere, como a Marrugo y Leonel",0
" @QuinteroCalle Ese electorado pasivo, crédulo, ingenuo y hasta con poca cultura política, es aún el de Medellín!",0
" #Traquetos👁‍🗨 Mientras en Medellín la discusión vuelve a centrar en qué hacer con el edificio Mónaco, los muchachos ven en la ilegalidad un camino para ser alguien. ¡El legado de Escobar no está en un edificio! Por @gusduncan de @EAFIT @RazonPublica",0
" @DianisAndrade1 @FicoGutierrez @PonchoZuleta @dgroupe_ Es imposible pedir entendimiento, hace años no tenemos en Medellín un Alcalde con cultura y con altura!! Algún día será!!",0
" Cultura traqueta la de este cagado país. Legado del cafre hijo de PUTA que Ojalá se este retorciendo en su tumba y su familia tambien, generación por generación #pabloescobar hp mil veces. Lastima de mi medellin. Lastima de la gente que vio en ese hp un ser admirable.",0
@josecastano0904 Las corridas de toros en Medellin nunca han sido importantes en Bogota hay una cultura y mucha gente al rededor de estas.. Es bueno que No sobrecargue la única neurona buena que le dejo el Bazuco..,0
Nos solidarizamos con la corporación @corpicacho la violencia no puede seguir atacando la cultura y las oportunidades para los ciudadanos. Rechazo total a este hecho.,0
" #Traquetos👁‍🗨 Mientras en Medellín la discusión vuelve a centrar en qué hacer con el edificio Mónaco, los muchachos ven en la ilegalidad un camino para ser alguien. ¡El legado de Escobar no está en un edificio! Por @gusduncan de @EAFIT @RazonPublica",0
" #Traquetos👁‍🗨 Mientras en Medellín la discusión vuelve a centrar en qué hacer con el edificio Mónaco, los muchachos ven en la ilegalidad un camino para ser alguien. ¡El legado de Escobar no está en un edificio! Por @gusduncan de @EAFIT @RazonPublica",0
@FicoGutierrez Gracias #Medellin #Toreo = Tortura ni arte ni cultura El Maltrato y la explotación NO pueden ser diversión,0
" #Traquetos👁‍🗨 Mientras en Medellín la discusión vuelve a centrar en qué hacer con el edificio Mónaco, los muchachos ven en la ilegalidad un camino para ser alguien. ¡El legado de Escobar no está en un edificio! Por @gusduncan de @EAFIT @RazonPublica",0
" @JJTrellezV @petrogustavo @QuinteroCalle Los problemas de Medellín no son de izquierda ni de derecha, cuando pueda se lee la hoja de vida de @QuinteroCalle, se dará cuenta que la experiencia es más que la suya en la política y hasta en en fútbol. La invitación es a leer, algo que creo que luego de este Twitter no hace.",0
" @MariaFdaCabal @AlvaroUribeVel La vida de Uribe se ha centrado en favorecer al cartel de Medellin, a los despojadores de tierras, a los funcionarios delincuentes y por supuesto a su corrupta familia",0
Extraño mi vida en Medellín.,0
" @eilahtanhrc Como te ha cambiado la vida en medellín, ahora todo lo arreglas así",0
@PalomaValenciaL Es un bastión tan moral q desde q empezó en la vida pública a estado envuelto en lios con narcos y hasta el padre del actual presidente lo denuncio y por la misma razón salió de la alcaldía de Medellín,0
@lukas1913 @DIM_Oficial @anrive10 @DavidGonzalezGi Que no tiene una vida más allá de meter sacol y bareta en la norte porque no hay quien vea algo lindo en él... que pesar del pobre imbecil que no tiene más vida que ir a ver al Medellín e insultar en Twitter,0
" El candidato a la alcaldía de Medellín dice que no es de izquierda petrista y ya está ofreciendo crear subsidios a los servicios públicos.... ESTE TAN BARATO NOS SALE CARO, EL PAISA BIEN SABE QUE REGALADO NO HAY NADA EN LA VIDA.",0
La vida no la enseña nadie en Jardín Botánico de Medellín,0
" Embolsado y amarrado con cables de luz, así encontraron el cuerpo sin vida de un hombre en Medellín",0
" @gabrielrpo12 Y cero que es un fracaso, ha enfrentado la criminalidad con pantalones y Medellin es ejemplo en seguridad",0
" @CARLOSFMEJIA @FicoGutierrez @AlfredoRamosM Medellín es una gran ciudad, que requiere un modelo de alta regulación en su crecimiento (el parque automotor creciendo a un ritmo que no aguantan las vias; la seguridad es un tema crítico de todas las ciudades. No habrá ciudades modelo sin inclusión y equilibrio social.",0
@FabioRinconO @Excelsior_961 @FernanMartinez No se desgaste. Los problemas de seguridad de Medellín y políticas públicas del municipio son culpa del metro🙄,0
@7114e546dc2b4d5 @BOGOTASINMIEDO @rcnradio También en seguridad. Medellin era en los años 90 la ciudad más violenta. En la actualidad tiene problemas de seguridad como en cualquier ciudad.,0
#Noticias #AIL Esta es la denuncia que hace el sindicato de la ipsudea #Medellin,0
#Noticias #AIL Esta es la denuncia que hace el sindicato de la IPS Universitaria en #Medellin,0
#Noticias #AIL Esta es la denuncia que hace el sindicato de la @ipsudea #Medellin,0
#Noticias #AIL Esta es la denuncia que hace el sindicato de la IPS Universitaria en #Medellin,0
" Con razón florecen los narradores en Colombia: la realidad supera la ficción: ¡La IPS Universitaria-de la UdeA-, tiene a sus empleados sin seguridad social! Sigue la crisis en IPS Universitaria en Medellín. Sus trabajadores están sin seguridad social",0
" Claro ejemplo de 'naturalización del delito'. Lamentable, 60% mujeres en Medellín se sienten inseguras en espacio público. Grandes retos en materia de seguridad, respeto por la mujer y solidificación de dinámicas que resguarden la ciudad y sus habitantes.",0
@ClaudiaLopez Una de 2 ud parece q desconoce el código penal... El atraco si lo hay lesión es de menor cuantía y salen libres... Porque no implementar las cámaras de seguridad tipo Medellín con reconocimiento de placas??,0
Una buena idea para Medellín es que la seguridad sea atendida integralmente. Federico Gutiérrez entrega una ciudad más violenta e insegura que la que recibió. #DefendamosaMedellín,0
" @NoticiasCaracol Esa es la realidad. Medellín, vaya uno a donde vaya, encuentra 1 o 2 Venezolanos atendiendo. Además, la triste realidad es que les pagan menos y no los afilian a seguridad social. Contra eso es muy difícil competir.",0
En Medellín tenemos una seguridad que nos mata.,0
" #Fleteo | #Medellín | Un nuevo caso de fleteo se registró en Medellín. El fleteo se volvió habitual en una ciudad que se jacta de tener la mejor seguridad. Al parecer este hurto se presentó en Laureles, comuna 11.",0
" #Fleteo | #Medellín | Un nuevo caso de fleteo se registró en Medellín. El fleteo se volvió habitual en una ciudad que se jacta de tener la mejor seguridad. Al parecer este hurto se presentó en Laureles, comuna 11.",0
" comentario antiguo que dejó de ser creíble con esa pésima calidad del aire en Medellín, hidroituango y multiples masacres. Pero tienen metro y autoestima y eso es bien.",0
@FicoGutierrez @ITM_Medellin Y despues se preguntan por qué los paisas tienen metro y Bogota sigue con busesitos.,0
" Medellín tiene, metro, metro cable, tranvía, metro plus, rutas integradas y no CABEMOS ¿De dónde sale tanta gente?",0
@metrodemedellin @Anioow Buena esa metro de Medellín... Y a la babosa que lo trato mal..... Quien la manda a ser tan dejada y olvidadiza de las cosas..... La próxima.... Utilizar el cerebro,0
" @sigifredolopez Eso ya es costumbre, también pago todo el País el Metro de Medellín, por cierto era el caso de corrupción más grande antes de REFICAR. @ElJodario @GustavoRugeles @gusgomez1701 @FernanMartinez @HassNassar @VickyDavilaH @DanielSanin @Juan_Florez @MAndreaNieto @JERobledo @lafm",0
" @sttmed , @AlcaldiadeMed . Medellín la más payasa..... Ciudad colapsada, metro a reventar, que aire en mal estado, pero cierren avenida del río para ciclovía nocturna, de verdad que piensan con el codo.",0
- El metro de Medellín (elevado) tardó más de 10 años de construcción. - La línea 1 del metro de Lima (elevado) tardó 25 años de construcción. ¿qué riesgos tiene un metro elevado en caso de sismo o lluvia torrencial? Su afirmación es mentirosa y carece de sustento técnico.,0
@LupeMoure @mjsarmientoa 240km mueven 2.5 millones 22 km mueve 900 mil el metro de Medellín. No den cifras falsas mentirosos,0
" @Julianitra Intoxicados con transmichanda, la ciudadanía presentando enfermedades broncorespiratorias. En medellín cinco muertos en un fin de semana es normal pero por lo menos hay metro",0
" @metrodemedellin @rabodeajip Más de 30 años, Dios mío bendito y aquí en Bogotá ni asoma un render serio siquiera. Y para completar, la cuenta de Metro Medellín no está verificada y la de Bogotá sí. Qué vergüenza.",0
@JulianMCespedes @ElPoderoso_DIM Redondisimo porque crees que sacan estas medidas de un momento a otro pues para que mañana muchos incautos que ignoren esta medida les hagan un parte e inmovilicen el vehículo y para que el metro de medellin multiplique sus ingresos acá es cuestión de llenar las arcas del gobiern,0
@AlejaRodC @odinthorlocky @ferchoeortiz @aceromora @EnriquePenalosa @nyrojasr Peñalosa dijo que hubiera querido que Medellín no hicieran Metro y en su lugar sí Transmilenio... El aire de Medellín sería aún más terrible sin Metro.,0
" @odinthorlocky @ferchoeortiz @AlejaRodC @aceromora @EnriquePenalosa @nyrojasr Más bien piense como estaría Medellín si no tuviera todos esos cables, metro, tranvía, bicis públicas, y táxis eléctricos... ESTARÍA MUCHÍSIMO PEOR.",0
@Mary30858637 @RevistaSemana @MiguelUribeT Pero claro se te olvida que el metro de Medellín fue un lindo regalo de papi Escobar,0
" En Medellín metro y tranvías, en Bogotá..... En Bogotá tenemos a Peñaloza, obviamente de Cambio Radical",0
@Benitoratone Medellín piensa quitar el metro? Barranquilla piensa ser mas insegura? Pregunta seria,0
" @Areametropol @AlcaldiadeMed @Sabanetadetodos @MLaEstrella @AlcaldiaItagui @BarbosAntioquia @AlcaldiaEnv @Alcaldiacopa @alcagirardota @CaldasAlcaldia @AlcaldiadeBello El transporte publico en esta ciudad es pésimo no da abasto, tras de eso entiende la norma, me parece que no saben lo que hacen, parecen que no ven que su medida no hace ningún tipo de efecto en el clima. -AL METRO DE MEDELLIN LE GUSTA ESTO.!",0
" Declararán ""inimputable"" al niño de 13 años que asesinó a 2 hombres e hirió a otro, en un caso de sicariato cerca al Metro de Medellín. Aunque disparó 6 veces, no afrontará ningún cargo",0
" @FicoGutierrez @EPMestamosahi Resuelva el caos de Palace, todos los buses amontonados. Para q hay estaciones del Metro al sur? Esos buses deberían llegar solo hasta las estaciones mas cercanas a cada ruta. Deje a los ingenieros Ituango que resuelvan, ud venga a gobernar, resuelva el caos vehicular de Medellin",0
Le declaro la guerra al Metro de Medellin,0
" Esto me hace pensar en @soyreflujo que cada que escucha esto en el Metro de Medellín, se pone a sacudir.",0
" @juanitobotero @miguelvla9 @cesarsa71847116 @metrodemedellin Claro eso no fue gratis, Bogotá también asumió costos del metro de Medellín",0
" @metrodemedellin PD. @EnriquePenalosa mire como están de atrasados en Bogotá por su culpa, que su metro elevado esta igual que el de Medellín en 1983, casi 36 añitos.",0
@MaFeRojas Te juro que no entiendo cómo es que @EPMestamosahi reporta billones de transferencias anuales a Medellín y no les alcanza para educar y alimentar a sus niñas para evitar esta crueldad. Mucho metro y mucho tranvía pero también mucha miseria.,0
Menor de edad habría cometido doble homicidio cerca de estación del metro en occidente Medellín,0
" Menor de edad habría cometido doble homicidio cerca de estación del metro de Santa Lucía, occidente de Medellín",0
" @maurobetancourt @metrodemedellin Los 22 trenes nuevos no fueron regalados, y sera usted el único que no se beneficia de el, sin el metro y sus lineas medellín seria un caos total",0
" @MariaFdaCabal Es verdad que las cerebrales y muy inteligentes ""lideresas"" del uribestialismo, Cabal y @PalomaValenciaL, asesoradas por José Obdulio, propusieron que para salvar a Medellín de la contaminacion la trasladaran, con todo y Metro y edificio Coltejer, a El Ubérrimo???",0
" ""Pagar entre todos el desastre Electricaribe: un atraco a los colombianos"" El #metro de Medellín quien lo pago? El metro de #Bogota quien lo pagará? Esto es un tema de #competitividad del #pais con su #infraestructura #Electrica vía @RevistaSemana",0
Hoy leí un tweet criticando al Metro de Medellín pq supuestamente en casi 30 años aún tenía solo 2 líneas en servicio..... Cuánta ignorancia...,0
@maurobetancourt @LAPacifiKA @metrodemedellin El metro de Medellín lo pagamos todos los colombianos.,0
" @maurobetancourt @metrodemedellin Teniendo en cuenta la demografía de la ciudad de Medellín y que estamos en un pais de tercer mundo no es lo indicado hacer la comparación con metros de ciudades capitales, ahora esta la expansión por medio de metro cables y tranvía, las estaciones de metros integrados....",0
" Así debatimos en #ElAndénBlu: ¿Por qué Medellín y ahora Quito tienen metro, pero Bogotá no? Con: @eljulisastoque , @LauraMedinaRuiz , @zuluagaBrieva y @PabloLoaizaB. El video completo en: Para que no atropellen la opinión, en @BluRadioCo.",0
Peñalosa en el año 84 decía que el Metro de Medellín era innecesario. 35 años después parece que sigue pensando lo mismo con Bogotá.,0
@carlosma89 @metrodemedellin Metro caldas por la variante !! Al frente de bodegas de Escocia unos metros más adelante de espumas Medellín,0
@JACKICED El río Medellín es horroroso y por el lado pasa el metro jijiji,0
" @Virungol @marxecharlotte1 @fabianar05 @NataIiaParis @AlvaroUribeVel @AdoptaUnHueco @Mauriciotobonf @FernandezJuanOf @FernanMartinez @Eccetina @mvelezfotografo @BenditoFajardo @PeterManjarres @JAIRODMARTINEZ Socio, obvio que va a ser más utilizado. Bogotá tiene 5 millones más de habitantes que Medellín. En Medellín, no todo es metro, hay sistema de buses, mucho mejor que el de Bogotá. Y si bien a Bogotá le sirve más el metro subterráneo, Medellín le lleva años luces con el elevado",0
¿En que momento el Metro de Medellín perdió la seriedad en Twitter?,0
" @Beatriz18473634 @marujitalulu @NataIiaParis @AlvaroUribeVel @AdoptaUnHueco @Mauriciotobonf @FernandezJuanOf @FernanMartinez @Eccetina @mvelezfotografo @BenditoFajardo @PeterManjarres @JAIRODMARTINEZ Siempre feliz de ir a medellin, pero el no ir no va eliminar sus altos índices de violencia, contaminación y desigualdad social duela le a quien le duela más bien trabajen por una sociedad distinta en lugar de chicanear un metro.",0
" @MMMaldonadoC @ClaudiaLopez Creo que no es una peñalosada. Sumerce debería evaluar las posturas de los urbanistas latinoamericanos y europeos,dónde consideran un fracaso para urbes complejas como Bogotá,un metro elevado,los costos socio económicos serán elevados,no más mire uno cerca,Medellín, estac. Berrío",0
" @ccampo5200 @lKiraRydle @MetroBogota @Bogota No entiendo como usted defiende ese adefecio de metro, solo me queda pensar que tiene intereses involucrados, insisto conoce la plaza Botero en Medellín? Eso le espera a Bogotá con el ""metro"" de Peñalosa",0
" @ccampo5200 @MaPaulaFonseca @manolitosalazar @EnriquePenalosa Gracias! Esta mucho mejor. Lo unico lamentable de toda esta situacion es que 4 años después el proyecto metro de peñalosa es mas corto... lo amarro con TM de la 7ma y va a costar casi 17billones! Por el mismo metro que medellin hizo hace 25 años! Que ""VISIONARIO"" !!!",0
" #Medellín | Joven con un cuchillo, armó tremendo escándalo en el Metro",0
@UldaricoChilito -Manejar las Chuzadas a la oposición -Testaferro de personas de bien -Ser de un Ministerio Uribista -Alcalde de Bogotá o Medellín -Manejar las redes del Uribismo -Trabajar en la DIAN o el DANE -Participar en la licitación del Metro de Bogotá -Ser fiscal en el Gobierno actual,0
Joven amenazó con arma blanca a policías en el Metro de Medellín #MePasoALaFM,0
" Argumente en que estoy mintiendo o calumniando. Ud cree que Medellin tiene metro y Bogotá no, es de gratis? Ud sabe porque en Antioquia se están construyendo una serie de vías y en Cundinamarca no? Apoya ud un metro alimentador de trasmilenio? Responda sin soberbia, por favor.",0
Joven amenazó con arma blanca a policías en el Metro de Medellín #MePasoALaFM,0
" @CanalCapital El metro de Bogotá y el pavimento de la vía Quibdo - Medellín. Tienen mucho en común, pero; pa cuando estarán listos...",0
" @lucaspom @sergio_fajardo @ClaudiaLopez No les gustaría un uribista en Bogota?? Ellos ponen metros, metro cables, reducen delincuencia, o acaso no ven Medellín tan buena ciudad que se quiere independizar rolos de mierda jajaja",0
😱 #Nación ¡Qué susto! Un hombre entró con un arma blanca al Metro de #Medellín,0
" La ciudad de Medellín le ha dado siempre una lección de progreso a Bogotá como ejemplo, mire la ausencia de metro en la capital. @navarrowolff",0
" Muy lindo todo, pero creo que no hay presupuesto. Otra cosa, no hay un análisis del caso metro elevado de Medellín que generó cierta descomposición social y de paisaje. Desde mi punto de vista lo he atestiguado, no es muy agradable.",0
" Video: Con cuchillo en mano, joven se enfrentó con la Policía en metro de Medellín vía @BluRadioCo. Si les quitaramos las armas a la policía, nos ahorrariamos una platica.",0
" #Video Con cuchillo en mano, joven se enfrentó con la Policía en metro de Medellín → #MañanasBLU #VocesySonidos",0
[Video] Hombre generó temor en estación del Metro de Medellín,0
" En Medellín invitan a usar el transporte público, pero los buses no dan abasto, el metro es caótico... No tienen bus y metro para tanta gente. Esperar más de una hora a que pase un bus que no esté a reventar es absurdo.",0
@NanyPardo @ClaudiaLopez Hacer el metro elevado con los actuales diseños es condenar a Bogotá a no tener metro en 15 años. A todos se nos olvida lo que pasó con el de Medellín y mas recientemente con el tunel de La Línea.,0
La insólita razón por la que joven amenazó con arma blanca a policías en el Metro de Medellín #MePasoALaFM,0
" Video: Con cuchillo en mano, joven se enfrentó con la Policía en metro de Medellín vía @BluRadioCo",0
ya no es un niño es un asesino y se merece todo el peso de la ley ya tiene mas recorido que el metro de medellin #enlawniñosocriminales,0
" Se las tiran de muy machos, le hablan duro a sus padres, pero cuando estan en problemas, como niñas quieren a la mama a su lado!!Hombre se enfrentó con cuchillo a policías en el Metro de Medellín via @elcolombiano móvil",0
#Medellin El hombre causó momentos de verdadero terror en el @metrodemedellin.,0
@sergio_fajardo Estos paisas hp volvieron mierda a Medellín el país les pagó el metro y ellos dicen ser pujantes pura mierda,0
" @ClaudiaLopez @AntanasMockus @navarrowolff Entonces que acaben con el metro en Medellin, segun lo que algunos aqui dicen, no sirve pa' mierda. Habrase visto tamaña boludez",0
@Leandragaleanov @metrodemedellin @mafe_9924 @yesicabl09 Ningún amargado y no se meta que Ud no es Metro de Medellín a quien dirigí mu inquietud.,0
Hombre se enfrenta a cuchillo con policía en el Metro de Medellín. &gt;&gt;&gt;,0
Hombre con arma blanca genera temor en el Metro de Medellín,0
" @OEA_GestionPub @OEA_oficial @EspOEA @AECID_es @OAS_official Y la comision de seguimiento para Nicaragua acordada en Medellin? Pura demagogia, en Nicaragua la dictadura sigue secuestrando, torturando y reprimiendo a los jovenes. Y Ustedes no hacen nada. Me pregunto de que sirve la OEA? @98carlosvarmar @AlianzaCivicaNi @donradonra00",0
" 💻#NoticiasDeInterés I Tan solo en 2018, una de cada dos víctimas de homicidios en 2018 tenía entre los 14 y los 28 años. vía: @ELTIEMPO",0
@Isabelita123f @Srlouis7206 Este esta como su idolo JCV uno se fue a Medellin y el otro alla onde uno ..donde vayan la gente no los quiere no ver ni recordar ..el q escupe para arribaxdel cielo le cae el gar....o.. se va a llevar con el a jovenes periodistas que lo quieren resucitar...cuidado,0
Solo el 32 por ciento de los jóvenes se sienten seguros en Medellín,0
Solo el 32 por ciento de los jóvenes se sienten seguros en Medellín,0
Solo el 32 por ciento de los jóvenes se sienten seguros en Medellín: Así lo reveló el… #fb,0
Solo el 32 por ciento de los jóvenes se sienten seguros en Medellín,0
" @AlfredoRamosM no fue al debate de hoy en Telemedellín porque estaba reunido con @luisafernandaw planeando los programas formativos para los jóvenes de Medellín ¡Qué más sigue! Definitivamente, MEDELLÍN NO ES PARAQUITA. #Medellin",0
